,page,job_id,title,role_id,listing_date,teaser,classification,subClassification,workType,location,suburbWhereValue,salary,companyName,company_advertiser,isPrivateAdvertiser
546,25,54219465,Audit Senior/Assistant Manager,assistant-audit-manager,2021-10-06T01:09:46Z,"As a result of significant growth, Accru Harris Orchard is seeking a Senior Auditor/Assistant Manager to join the team.",Accounting,Audit - External,Full Time,Adelaide,Adelaide SA 5000,,Accru,Accru Harris Orchard,False
547,25,54296403,.NET Developer,.net-software-developer,2021-10-11T03:46:52Z,A great opportunity to showcase your C# / .NET Core experience in an established and successful client facing consulting environment,Information & Communication Technology,Developers/Programmers,Full Time,Adelaide,,up to $160K pkg (inc super) dep. on exp.,DWS,DWS Limited,False
548,25,54203319,Workforce Planner,workforce-planner,2021-10-05T03:37:13Z,Experienced Workforce Planning professional available for a full-time temporary position.,Human Resources & Recruitment,Other,Contract/Temp,Adelaide,,,people2people,People2people - Adelaide,False
549,25,54159469,Social Media Manager,social-media-manager,2021-10-01T00:50:44Z,"A highly driven, dynamic, collaborative individual with experience in social media, content, and community management to join our global team at TWL",Marketing & Communications,Brand Management,Full Time,Adelaide,Adelaide SA 5000,"$65,000 - $79,999",,The WOD Life,False
550,26,54185761,Functional Consultant - NetSuite ERP,functional-consultant,2021-10-04T02:37:19Z,Are you seeking to start your ERP Consulting career? Are you looking to join a business that is growing?,Information & Communication Technology,Consultants,Full Time,Adelaide,Adelaide SA 5000,"$85,000 - $110,999 Inc Super",Klugo,Klugo,False
551,26,54201885,Senior Manager HR,human-resources-manager,2021-10-05T02:54:29Z,We currently have an exciting opportunity for an experienced HR professional to join our People & Culture team.,Human Resources & Recruitment,Management - Internal,Full Time,Adelaide,,,Beyond Bank,Beyond Bank Australia,False
552,26,54203382,Journalist  - 7NEWS.com.au,journalist,2021-10-05T03:38:53Z,A new and exciting opportunity has opened for Journalist to join the 7NEWS.com.au team.,"Advertising, Arts & Media",Journalism & Writing,Full Time,Adelaide,,,Seven Network,Seven Network (Operations) Limited,False
553,26,54264873,Infrastructure Engineer - Fixed-Term Contract,infrastructure-engineer,2021-10-08T02:24:32Z,Due to an internal secondment a requirement exists for a Infrastructure Engineer to join this already dynamic team on a 12 month Fixed-Term contract.,Information & Communication Technology,Networks & Systems Administration,Full Time,Adelaide,Adelaide SA 5000,,Humm Group,Humm Group Limited,False
554,26,54197121,Accounting Services Officer,services-officer,2021-10-05T00:27:37Z,"Implement LCA’s accounting processes, providing reliable, timely and accurate financial information to users of the system. Based in Adelaide, SA.",Accounting,Financial Accounting & Reporting,Full Time,Adelaide,Adelaide SA 5000,"$60,000 + super & professional development.",Scout Talent,Scout Talent,False
555,26,54274070,Warehouse Inventory Controller,inventory-controller,2021-10-08T06:05:55Z,"Due to exciting growth in the business, we are looking for dynamic Warehouse Inventory Controller to join our team based in Regency Park.","Manufacturing, Transport & Logistics","Purchasing, Procurement & Inventory",Full Time,Adelaide,Regency Park SA 5010,,Blackwoods,Blackwoods,False
556,26,54218269,"Communications Officer - Canberra, Adelaide or Toowoomba",communications-officer,2021-10-06T00:31:57Z,"We have an exciting opportunity to join one of the world's leading grains research organisations, within their Communications Team in ACT, SA or QLD",Marketing & Communications,Marketing Communications,Contract/Temp,Adelaide,,$82519 - $99929 p.a.,Page Personnel Recruitment,Page Personnel Office Support,False
557,26,54195113,Marketing Coordinator,marketing-coordinator,2021-10-04T23:13:06Z,"Manage your own working week, and coordinate in store & virtual marketing campaigns for a globally recognised company.",Marketing & Communications,Marketing Assistants/Coordinators,Full Time,Adelaide,,,Perks People Solutions,Perks People Solutions,False
558,26,54144594,Marketing Assistant / Coordinator,marketing-coordinator,2021-09-30T03:32:18Z,Newly created hands on position to join our growing team delivering offline and online marketing communications with retail experience.,Marketing & Communications,Marketing Assistants/Coordinators,Full Time,Adelaide,Norwood SA 5067,,House and Garden,House & Garden,False
559,26,54142444,Business Development Manager,business-development-manager,2021-09-30T02:18:43Z,A new permanent opportunity has come up to join a reputable and well established company as an IT Business Development Manager.,Information & Communication Technology,Consultants,Full Time,Adelaide,Adelaide SA 5000,Up to $250000.00 p.a.,Talent International,Talent – SEEK Recruitment Agency of the Year | 7 Time Winner,False
560,26,54161540,Accounting Services Officer,services-officer,2021-10-01T01:52:11Z,"Implement LCA’s accounting processes, providing reliable, timely and accurate financial information to users of the system. Based in Adelaide, SA.",Accounting,Analysis & Reporting,Full Time,Adelaide,Adelaide SA 5000,"$60,000 + super & professional development.",Scout Talent,Scout Talent,False
561,26,54142262,Marketing Coordinator,marketing-coordinator,2021-09-30T02:13:15Z,Seeking a professional role with a highly reputable company that focuses on the growth and nurturing of its people? This is the opportunity for you!,Marketing & Communications,Marketing Assistants/Coordinators,Full Time,Adelaide,Kent Town SA 5067,,Harris Real Estate,Harris Real Estate,False
562,26,53984709,Senior .NET Developer,.net-software-developer,2021-09-20T01:33:13Z,Showcase your .NET Developer experience in our client-facing consulting environment. Build solutions at scale for out great Tier 1 enterprise clients!,Information & Communication Technology,Developers/Programmers,Full Time,Adelaide,,up to $150K pkg (inc super) dep. on exp.,DWS,DWS Limited,False
563,26,54121044,Accounting Services Officer,services-officer,2021-09-29T01:16:05Z,"Implement LCA’s accounting processes, providing reliable, timely and accurate financial information to users of the system. Based in Adelaide, SA.",Accounting,Accounts Officers/Clerks,Full Time,Adelaide,Adelaide SA 5000,"$60,000 + super & professional development.",Scout Talent,Scout Talent,False
564,26,54172282,Development - Front end,,2021-10-01T06:50:00Z,Frontend Developer wanted for one of SA's fastest growing businesses. Join a Motivating and innovative culture.,Information & Communication Technology,Web Development & Production,Full Time,Adelaide,,$70k - $100k p.a. + (inc. Super),Randstad,Randstad Technologies,False
565,26,53983570,"Senior Consultant / Manager, Infrastructure Advisory - Strategy and Transactions",infrastructure-manager,2021-09-20T01:00:11Z,We are looking for a Senior Consultant / Manager to join our Strategy and Transactions –  Infrastructure Advisory team in Adelaide.,Consulting & Strategy,Management & Change Consulting,Full Time,Adelaide,,,EY,EY,False
566,26,54082187,Senior Cloud Consultant,cloud-consultant,2021-09-27T00:46:02Z,"Expand on your Azure Iaas / PaaS, Microsoft 365 apps, Sharepoint Server experience in Consulting; build solutions for enterprise scale clients",Information & Communication Technology,Consultants,Full Time,Adelaide,Adelaide SA 5000,up to $140K package (inc super) dep. on exp.,DWS,DWS Limited,False
567,26,54133273,Marketing Coordinator,marketing-coordinator,2021-09-29T08:04:38Z,An exciting opportunity to launch your marketing career with Discovery Parks as a Marketing Coordinator.,Marketing & Communications,Marketing Assistants/Coordinators,Contract/Temp,Adelaide,Adelaide SA 5000,Attractive Salary Package,Discovery Holiday Parks,Discovery Holiday Parks,False
568,26,54087390,Modern Management & Windows 11 Engineer,engineer,2021-09-27T03:55:36Z,Are you more than just an Engineer?,Information & Communication Technology,Networks & Systems Administration,Full Time,Adelaide,Adelaide SA 5000,"$115,000 - $130,000 p.a. neg.",eMerge Talent,eMerge Talent,False
569,26,54107617,Digital & Media Manager,digital-media-manager,2021-09-28T04:46:22Z,You will work alongside a collaborative and innovative channel team and report to the Social & Digital Media Strategist.,Marketing & Communications,Digital & Search Marketing,Full Time,Adelaide,Norwood SA 5067,,,BAD.,False
570,26,54026251,Lecturer; Teaching Specialist (Academic) - Business (Accounting),accounting,2021-09-22T03:05:37Z,Make an active contribution to the design of innovative curricular & develop a cohort of enterprising & work-ready graduates in Business.,Education & Training,Teaching - Tertiary,Full Time,Adelaide,Bedford Park SA 5042,"$99,827 - $118,135 p.a., Plus 17% Super",Flinders University of South Australia,Flinders University,False
571,26,53939718,Digital Marketing Officer,digital-marketing-officer,2021-09-16T00:50:20Z,"Apply your design, social media and digital skills and we'll help you expand them while we grow pointData's product reach and revenues…",Marketing & Communications,Direct Marketing & CRM,Full Time,Adelaide,,Attractive Salary Package,Robert Walters,Robert Walters,False
572,27,53930981,Cost Specialist,specialist,2021-09-15T06:40:42Z,"Exciting State Government opportunity 
Adelaide CBD
Immediate start
ASO7 ($65 per hour + super)
12 months",Accounting,Cost Accounting,Contract/Temp,Adelaide,Adelaide SA 5000,$65 - $70 p.h.,Randstad,Randstad Professionals,False
573,27,54034049,General Manager E-commerce,general-manager,2021-09-22T07:31:27Z,The role would need a detailed understanding of the end to end business expertise to grow the E-commerce Business. Would suit someone from fashion,Marketing & Communications,Brand Management,Full Time,Adelaide,Mile End SA 5031,$100k - $120k p.a.,Frontline Retail,Frontline Executive Retail Sydney,False
574,27,54023768,Senior Lecturer; Teaching Specialist (Academic) - Business (Accounting),accounting,2021-09-22T01:41:55Z,"An outstanding opportunity to design innovative curricular, develop enterprising & work-ready graduates, and lead an agile and dedicated team.",Education & Training,Teaching - Tertiary,Full Time,Adelaide,Bedford Park SA 5042,"$121,795 - $140,102 p.a., plus 17% Super",Flinders University of South Australia,Flinders University,False
575,27,54090421,Marketing and Communications Specialist,marketing-and-communications-specialist,2021-09-27T05:42:10Z,You will play an important role in building our community of people and organisations who want to ignite the innovation potential for the greater good,Marketing & Communications,Marketing Communications,Full Time,Adelaide,Adelaide SA 5000,,,11point2 Pty Ltd,False
576,27,54171786,Operations Manager,operations-manager,2021-10-01T06:37:35Z,Primarily responsible for providing operational management. Supporting the delivery of goals and activities outlined in Strategic and Operation Plans,CEO & General Management,Other,Full Time,Adelaide,Adelaide SA 5000,,,SmartSat CRC Ltd,False
577,27,54205994,"Senior Associate, Customer Acquisition",client-acquisition-officer,2021-10-05T04:57:19Z,You live and breathe customer service. You're passionate about helping our customers uncover the value in our products and services.,Call Centre & Customer Service,Customer Service - Call Centre,Full Time,Adelaide,,$65k - $85k per year,CoreLogic,CoreLogic,False
578,27,53941796,Senior Full Stack Developer,full-stack-developer,2021-09-16T01:59:17Z,Build and manage PointData's web infrastructure and contribute to the smooth delivery of projects.,Information & Communication Technology,Developers/Programmers,Full Time,Adelaide,Adelaide SA 5000,Attractive salary package,Robert Walters,Robert Walters,False
